S.No,Tracking ID,Kollegeapply ID,Client Name,Account Category,Onboarding Status,Campaign Status,Type of Account,Account Zone,State,City,Sales TL,Sales AM,Ops Zonal Manager,Ops TL,OPS AM,Payment Status,Course,Type of Calling,Deal Type,Performance Parameter,Delivery Method,Min Daily Lead Limit(DLL),Max Daily Lead Limit(DLL)	,CRM,CRM Access Status,Client Name in CRM,Feedback Status,CRM Data Status,Application Form Link,Delivery Remark (Objective),Target Lead,Target Application,Target Admission,On-Boarding Date,Delivery Start Date,Delivery End Date,No. of Days,Ads Approval,Ads Status,Landing Page Used,Ads Redirection Link,Ads Started Date,META Status,API Limit,Maximum DLL (Daily Lead Limit),Regular DLL (Daily Lead Limit),Lead Origin - Ads Leads,Application Form Fee,Application Last Date,KAPP LP - Adwords Desktop,KAPP LP - Adwords Mobile,KAPP LP - Bing,KAPP LP - META,KAPP LP - SMS,KAPP LP - Email,KAPP LP - Whatsapp,Duplicate Lead Code,Application Code,Vendor Code,Admission Code,OTP Page ?,Application Status,Application Remarks,Admission Status,Admission Remarks,Campaign Remarks
419,12000419,,KIIT School of Management - BBA,,Onboarded,Active,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Will be received,BBA,Client,CPL,Application,API,50,100,NPF,Received,Kalinga Institute of Industrial Technology,,Mask,,,2500,60,,26-Feb-2026,26-Feb-2026,,47,,Not Running,NA,,,,,,100,,,,ca419,cb419,cc419,cm419,cs419,ce419,cw419,cad419,cap419,cv419,,,Dashboard,Paid Applications,,,
420,12000420,7042787,Manipal Academy of Higher Education,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,All Courses,Client,Branding,Leads,Redirection,50,100,Salesforce,Received,,Realtime,,https://apply.manipal.edu/login,,4000,,,28-Feb-2026,9-Mar-2026,,36,Yes - Open,Not Running,,https://admissions.manipal.edu/?utm_source=kollegeapply&utm_medium=banner&utm_campaign=2026,,,,,,,,,ca420,cb420,cc420,cm420,cs420,ce420,cw420,cad420,cap420,cv420,,Yes,Dashboard,,,,
421,12000421,7042498,GNA University,,Onboarded,Active,College/University,North,Punjab,Phagwara,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPL,Admission,API,30,50,NPF,Received,GNA University,,UnMask,https://admissions.gnauniversity.edu.in/?_gl=1*9wklnm*_gcl_au*MzE5NTc3MzYxLjE3NzMzMTgwNDg.*_ga*MTM5MDIwNDYxOS4xNzczMzE4MDQ4*_ga_R4CNXJ0M4S*czE3NzMzMTgwNDgkbzEkZzEkdDE3NzMzMTgxNTgkajIzJGwwJGgw,,,,50,2-Mar-2026,2-Mar-2026,,43,Yes - Hidden,Running,Client LP,https://admissions.gnauniversity.edu.in/?_gl=1*9wklnm*_gcl_au*MzE5NTc3MzYxLjE3NzMzMTgwNDg.*_ga*MTM5MDIwNDYxOS4xNzczMzE4MDQ4*_ga_R4CNXJ0M4S*czE3NzMzMTgwNDgkbzEkZzEkdDE3NzMzMTgxNTgkajIzJGwwJGgw,,,Yes,35,35,,,,ca421,cb421,cc421,cm421,cs421,ce421,cw421,cad421,cap421,cv421,,Yes,,,,,
422,12000422,7003279,HGEA College of Pharmacy,,Onboarded,Active,College/University,East,Jharkhand,Bokaro,Viswajeet Biswal,Biram Hansdah,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Received,"B.Pharm, D.Pharm",Client,CPL,Admission,API,20,50,Google Sheet,NA,H.G.E.A. College of Pharmacy,,UnMask,,,400,,10,2-Mar-2026,2-Mar-2026,,43,Yes - Open,Not Running,NA,,,,,,10,,,,ca422,cb422,cc422,cm422,cs422,ce422,cw422,cad422,cap422,cv422,,,,,,,
423,12000423,7051216,NMIMS University,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Received,All Courses,Client,CPA,Application,API,1000,1500,Salesforce,Received,,,Mask,,,135000,1900,,26-Dec-2025,31-Dec-2025,,104,Yes - Hidden,Not Running,,,,,,,500,,,,ca423,cb423,cc423,cm423,cs423,ce423,cw423,cad423,cap423,cv423,,,,,,,
424,12000424,7050097,JEMTEC,,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ayush Goel,Received,All Courses,Client,CPS,Admission,API,200,200,Extraaedge,Received,Jims Greater Noida,,Mask,,,20000,,15,2-Mar-2026,3-Mar-2026,,42,Yes - Open,Not Running,,,,,No,200,200,,,,ca424,cb424,cc424,cm424,cs424,ce424,cw424,cad424,cap424,cv424,,,,,,,
425,12000425,7052265,NIAT,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Received,B.Tech,Client,CPS,Admission,API,100,500,Salesforce,Not Received,,,,,,,,100,5-Mar-2026,12-Mar-2026,,33,Yes - Open,Not Running,,,,,,,20,,,,ca425,cb425,cc425,cm425,cs425,ce425,cw425,cad425,cap425,cv425,,,Dashboard,,Dashboard,,
426,12000426,7050766,UKSIMSR,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Received,MBA/PGDM,Client,CPS,Admission,Google Sheet,20,30,Google Sheet,NA,,,,,,,,5,5-Mar-2026,6-Mar-2026,,39,Yes - Open,Not Running,,,,,,,5,,,,ca426,cb426,cc426,cm426,cs426,ce426,cw426,cad426,cap426,cv426,,,,,,,
427,12000427,7043171,Techno India University,,Onboarded,Active,College/University,East,West Bengal,Kolkata,Viswajeet Biswal,Nikita Jha,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Will be Received,All Courses,Client,CPS,Admission,Google Sheet,50,100,Google Sheet,NA,,,UnMask,,,10000,,50,5-Mar-2026,5-Mar-2026,,40,No,Running,KAPP LP,,,,,100,50,,,,ca427,cb427,cc427,cm427,cs427,ce427,cw427,cad427,cap427,cv427,,,Lead Stage,feedback,Lead Stage,feedback,
428,12000428,7054207,Akar Group of Colleges,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,,"BBA, BCA, BPT, Bed, Med",Client,Branding,Admission,API,100,500,Edmission,Not Received,,,,,,6000,,50,5-Mar-2026,17-Mar-2026,,28,Yes - Open,Not Running,,,,,,,50,,,,ca428,cb428,cc428,cm428,cs428,ce428,cw428,cad428,cap428,cv428,,,,,,,
429,12000429,,"MGM IMSR, Navi Mumbai",,Onboarded,Active,College/University,West,Maharashtra,Navi Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Kartik,,,Client,CPL,Admission,Google Sheet,30,50,Google Sheet,NA,,,,,,600,,3,13-Feb-2026,22-Feb-2026,,51,,,,,,,,,,,,,ca429,cb429,cc429,cm429,cs429,ce429,cw429,cad429,cap429,cv429,,,,,,,
430,12000430,7049556,Techno Main Saltlake,,Onboarded,Active,College/University,East,West Bengal,Kolkata,Viswajeet Biswal,Nikita Jha,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Will be Received,"B.Tech Civil, B.Tech Mechanical, B.Tech EIE, B.Tech Food Technology, BBA in Hospital Management, B.Sc in Media Science, MHA, Diploma (ECE), Diploma (EE), Diploma (CE), Diploma (ME)",Client,CPS,Admission,Google Sheet,50,100,Google Sheet,NA,Techno Main Saltlake,,UnMask,,,10000,,50,6-Mar-2026,6-Mar-2026,,39,No,Not Running,KAPP LP,,,,,,500,,,,ca430,cb430,cc430,cm430,cs430,ce430,cw430,cad430,cap430,cv430,,,Lead Stage,feedback,Lead Stage,feedback,
431,12000431,7054195,Techno Bengal Institute of Technology,,Onboarded,Active,College/University,East,West Bengal,Kolkata,Viswajeet Biswal,Nikita Jha,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Will be Received,"B.Tech CSE,B.Tech AIML,B.Tech ECE,B.Tech IT",Client,CPS,Admission,Google Sheet,50,100,Google Sheet,NA,Techno Bengal Institute of Technology,,UnMask,,,10000,,50,6-Mar-2026,6-Mar-2026,,39,No,Not Running,KAPP LP,,,,,,,,,,ca431,cb431,cc431,cm431,cs431,ce431,cw431,cad431,cap431,cv431,,,Lead Stage,feedback,Lead Stage,feedback,
432,12000432,7054196,UpGrad School of Techhnology,,Onboarded,Active,College/University,East,Karnataka,Bangalore,Viswajeet Biswal,Yashveer Singh,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Not received yet,B.Tech(CSE) / BE(CS),Client,CPS,Admission,API,-,-,LSQ,Not Received,,,,https://sot.upgrad.com/marketingLanding?utm_source=Kollege+Apply&utm_medium=Banner,,6000,,30,5-Mar-2026,6-Mar-2026,,39,"No, but we can run",Not Running,NA,,,,,,300,,,,ca432,cb432,cc432,cm432,cs432,ce432,cw432,cad432,cap432,cv432,,,,,,,Mapping issue from Client end.
433,12000433,,Bhavans Royal Institute,,Onboarded,Active,College/University,South,Kerala,Kochi,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Anshika Dwivedi,Received,MBA,Client,Branding,Application,Google Sheet,12,12,Google Sheet,NA,,,,,,,5,,7-Mar-2026,9-Mar-2026,,36,Yes - Open,Not Running,,,,,,10,10,,,,ca433,cb433,cc433,cm433,cs433,ce433,cw433,cad433,cap433,cv433,,,Vlookup,,Vlookup,,
434,12000434,7007053,JK Business School,,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,PGDM,Client,CPS,Admission,API,40,50,NPF,Not Received,,,,,,,,10,9-Mar-2026,10-Mar-2026,,35,No,Not Running,,,,,No,150,150,,,,ca434,cb434,cc434,cm434,cs434,ce434,cw434,cad434,cap434,cv434,,,,,,,
435,12000435,7020775,RBMI Group of Instituions Greater Noida,,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,NA,All Courses except Law,Client,Branding,Application,API,30,150,NPF,Not Received,RBMI Group of Instituions,,,,,,20,,9-Mar-2026,10-Mar-2026,,35,No,Not Running,,,,,No,75,75,,,,ca435,cb435,cc435,cm435,cs435,ce435,cw435,cad435,cap435,cv435,,,,,,,As discussed in meeting this campaign will be paused
436,12000436,7053550,JSS University,,Onboarded,Active,College/University,North,Uttar Pradesh,Noida,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Ishu Gupta,Not Received,"B.tech,MBA,MCA,B.Pharm,D.Pharma,M.Sc,M.A",Client,CPL,Admission,Google Sheet,40,50,Google Sheet,NA,,,UnMask,,,,,80,9-Mar-2026,10-Mar-2026,,35,Yes - Open,Not Running,KAPP LP,,,,No,50,50,,,,ca436,cb436,cc436,cm436,cs436,ce436,cw436,cad436,cap436,cv436,,,,,,,
437,12000437,7050999,HLM Group of Institution,,Onboarded,Active,College/University,North,Uttar Pradesh,Ghaziabad,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Not Received,"B.tech,BBA,BCA,LLB,BA LLB, B.Ed,B.Com,B.Sc,MBA,MCA",Client,CPS,Admission,Google Sheet,200,300,Google Sheet,NA,,,UnMask,,,,,30,9-Mar-2026,10-Mar-2026,,35,Yes - Open,Not Running,NA,,,,No,300,250,,,,ca437,cb437,cc437,cm437,cs437,ce437,cw437,cad437,cap437,cv437,,,,,,,
438,12000438,7051520,International Institute of Hotel Management,,Onboarded,Active,College/University,East,Delhi,New Delhi,Viswajeet Biswal,Yashveer Singh,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Not received yet,All courses Hospitality,Client,CPS,Admission,API,-,-,Extraaedge,Received,,,,https://echat.elink.in/,,8000,,50,9-Mar-2026,9-Mar-2026,,36,"No, but we can run",Not Running,NA,,,,,,,,,,ca438,cb438,cc438,cm438,cs438,ce438,cw438,cad438,cap438,cv438,,,,,Lead Stage,"Status, sub Status",
439,12000439,7043051,Shreyarth University,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,"MBA, MCA, BSC, Nursing, GNM, B.Com (H),BA, BBA (H), BBA Sports Management, BA Liberal Arts, BBA Liberal Arts IMBA , BCA (H), Integrated BSc MSc, BSc IT, BSc Animation VFX Gaming, Diploma IT, Diploma CSE, Post Basic BSc Nursing, PHD - Management, Mathematics, Commerce, English, Computer Science and Applicaiton",Client,CPS,Admission,Google Sheet,200,1000,Google Sheet,NA,,,,,,,,50,10-Mar-2026,11-Mar-2026,,34,Yes - Open,Not Running,,,,,,,3000,,,,ca439,cb439,cc439,cm439,cs439,ce439,cw439,cad439,cap439,cv439,,,Vlookup,,Vlookup,,
440,12000440,7025300,Samalkha Group of Institutions,,Onboarded,Active,College/University,East,Delhi,New Delhi,Viswajeet Biswal,Yashveer Singh,Dinesh Singh,Anubha Agrawal,Anubha Agrawal,Received,overall,Client,CPS,Admission,API,-,-,NPF 6,Received,Samalkha Group of Institutions,Realtime,Mask,https://admission.sgi.ac.in/?utm_source=kollegeapply&utm_medium=publisher&utm_campaign=sgi_admission_2026,,4000,,20,10-Mar-2026,10-Mar-2026,,35,Yes - Hidden,Not Running,Client LP,https://admission.sgi.ac.in/?utm_source=kollegeapply&utm_medium=publisher&utm_campaign=sgi_admission_2026,,,Yes,,200,Online,500,,ca440,cb440,cc440,cm440,cs440,ce440,cw440,cad440,cap440,cv440,,Yes,Lead Stage,Admission Done,Lead Stage,Admission Done,
441,12000441,,SCSVMV University,,Onboarded,Active,College/University,South,Tamil Nadu,Chennai,Raghav Luthra,Andrin,Govind Mahara,Govind Mahara,Anshika Dwivedi,Received,"B.Sc, M.Sc, B.E, B.Ed, M.Tech, B.A.M.S, BBA, MBA, BA, MA,BCA, MCA, B.A LL.B (Hons),  B.B.A LL.B (Hons), B.Com, LL.B (Hons)",Client,CPA,Admission,API,,,NPF,Not Received,,,,,,,,15,10-Mar-2026,19-Mar-2026,,26,Yes - Open,Not Running,,https://admissions.kanchiuniv.ac.in/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,,,,,,ca441,cb441,cc441,cm441,cs441,ce441,cw441,cad441,cap441,cv441,,No,,,,,
442,12000442,7050778,RBMI Group of Instituions Bareilly,,Onboarded,Active,College/University,North,Uttar Pradesh,Bareilly,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,NA,All Courses except Law,Client,Branding,Application,API,30,150,NPF,Not Received,RBMI Group of Instituions,,,,,,20,,9-Mar-2026,11-Mar-2026,,34,No,Not Running,,,,,No,75,75,,,,ca442,cb442,cc442,cm442,cs442,ce442,cw442,cad442,cap442,cv442,,,,,,,
443,12000443,7050791,Institute of Advanced Research (IAR University),,Onboarded,Active,College/University,West,Gujarat,Gandhinagar,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,All Courses,In House,CPS,Admission,API,100,500,Client,Received,,,,https://lp.kollegeapply.com/IAR-admission-guidance2026/?utm_source=kapp_lp&utm_medium=ca443&utm_campaign=12000443,,,,100,10-Mar-2026,13-Mar-2026,,32,Yes - Open,Not Running,,,,,,,1000,,,,ca443,cb443,cc443,cm443,cs443,ce443,cw443,cad443,cap443,cv443,,Yes,Dashboard,,Dashboard,,
444,12000444,7043131,Starex University,,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPS,Application,API,100,1000,Client,Not Received,,,,,,,,50,11-Mar-2026,12-Mar-2026,,33,Yes - Open,Not Running,,,,,No,1000,1000,,,,ca444,cb444,cc444,cm444,cs444,ce444,cw444,cad444,cap444,cv444,,,,,,,
445,12000445,,Intellipaat School of Technology (IST),,Onboarded,Active,Institute,South,Karnataka,,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,B.Tech,Client,CPS,Admission,API,10,50,Client,Not Received,,,,-,,,,50,11-Mar-2026,16-Mar-2026,,29,Yes - Open,Not Running,,,,,No,50,50,,,,ca445,cb445,cc445,cm445,cs445,ce445,cw445,cad445,cap445,cv445,,,,,,,
446,12000446,7050124,"Rayat Bahra University,Mohali",,Onboarded,Active,College/University,North,Punjab,Mohali,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPS,Admission,API,100,1000,NPF 6,Received,"Rayat Bahra University,Mohali",,Mask,,,,500,250,11-Mar-2026,16-Mar-2026,,29,No,Not Running,,,,,No,500,500,,,,ca446,cb446,cc446,cm446,cs446,ce446,cw446,cad446,cap446,cv446,,,Lead Stage,Fom puchased (all),,,
447,12000447,7023116,Sai Group of Institutiions,,Onboarded,Active,College/University,North,Uttarakhand,Dehradun,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,"BBA MBA, BSc IT, BCA, BSc Agriculture, MSc Agri, Bcom, BSc OT, MSc OT, MHA, BHA, BMLT, Dpharma, BPharma, HM",Client,CPS,Admission,API,50,100,Client,Not Received,,,,,,,,15,12-Mar-2026,30-Mar-2026,,15,No,Not Running,,,,,No,300,300,,,,ca447,cb447,cc447,cm447,cs447,ce447,cw447,cad447,cap447,cv447,,,,,,,
448,12000448,,Sangam University,,Onboarded,Active,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mohit Thakur,Govind Mahara,Ankit Kumar,Ankit Kumar,Pending,All Courses,Client,CPL,Admission,Google Sheet,25,70,Google Sheet,Received,,,,,,,,,11-Mar-2026,12-Mar-2026,,33,No,Not Running,,,,,,,,,,,ca448,cb448,cc448,cm448,cs448,ce448,cw448,cad448,cap448,cv448,,,,,,,
449,12000449,7008941,Kohinoor Management School,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Pending,MBA/PGDM,Client,CPL,Admission,API,20,30,LSQ,Not Received,,,,,,2000,,5,11-Mar-2026,12-Mar-2026,,33,,,,,,,,,,,,,ca449,cb449,cc449,cm449,cs449,ce449,cw449,cad449,cap449,cv449,,,,,,,
450,12000450,7050732,Global Research Institute of Management and Technology,,Onboarded,Pending,College/University,North,Haryana,Yamuna Nagar,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,"Btech, BBA, BCA, MBA, Diploma Engg",Client,CPS,Application,API,40,50,Client,Received,,,,,,,,15,12-Mar-2026,,,0,No,Not Running,,,,,,,,,,,ca450,cb450,cc450,cm450,cs450,ce450,cw450,cad450,cap450,cv450,,,,,,,Course Mapper Not Available
451,12000451,7054205,"School of future, Techno India University (SOF)",,Onboarded,Active,College/University,East,West Bengal,Kolkata,Viswajeet Biswal,Nikita Jha,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Will be Received,All Courses,Client,CPS,Admission,API,50,100,Extraaedge,Received,,,,,,10000,,50,10-Mar-2026,11-Mar-2026,,34,No,Not Running,,,,,,,500,,,,ca451,cb451,cc451,cm451,cs451,ce451,cw451,cad451,cap451,cv451,,,,,Lead Stage,"Status, sub Status",
452,12000452,7042393,CMR University,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Surchand Laitonjam,In Process,"All Coureses except phd, medical and allied",Client,CPA,Application,API,500,1000,NPF,Received,,Realtime,,https://admissions.cmr.edu.in/,,,700,,13-Mar-2026,13-Mar-2026,,32,Yes - Open,Running,,https://admissions.cmr.edu.in/?utm_source=KollegeApply&utm_medium=kapp01&utm_campaign=2026,,,Yes,1000,1000,,,,ca452,cb452,cc452,cm452,cs452,ce452,cw452,cad452,cap452,cv452,,Yes,Dashboard,,,,
453,12000453,,City College,,Onboarded,Pending,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Anshika Dwivedi,In Process,All Courses,Client,CPL,Admission,API,30,100,,,,,,,,,,10,13-Mar-2026,,,0,Yes - Open,Not Running,,,,,,,,,,,ca453,cb453,cc453,cm453,cs453,ce453,cw453,cad453,cap453,cv453,,,,,,,
454,12000454,7042375,CVM University,,Onboarded,Active,College/University,West,Gujarat,Anand,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,All Courses,Client,CPS,Admission,API,100,1000,NA,NA,,,,https://admissions.cvmu.edu.in/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,150,14-Mar-2026,13-Mar-2026,,32,Yes - Open,Not Running,,,,,No,,1000,,,,ca454,cb454,cc454,cm454,cs454,ce454,cw454,cad454,cap454,cv454,,Yes,,,,,
455,12000455,7023727,Sanskar Educational Group,,Onboarded,Active,College/University,North,Uttar Pradesh,Ghaziabad,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,NA,All Courses,Client,CPS,Admission,API,30,150,NPF,Received,Sanskar Educational Group,,UnMask,,,,,40,16-Mar-2026,18-Mar-2026,,27,No,Not Running,,,,,No,150,150,,,,ca455,cb455,cc455,cm455,cs455,ce455,cw455,cad455,cap455,cv455,,,,,,,
456,12000456,7005201,Institute of Aeronautics and Engineering,,Onboarded,Active,College/University,West,Madhya Pradesh,Bhopal,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Ankit Kumar,Received,specifically AME,Client,CPL,Admission,Google Sheet,20,25,Google Sheet,Received,,,,,,1200,,22,14-Mar-2026,16-Mar-2026,,29,Yes - Open,Not Running,,,,,,,,,,,ca456,cb456,cc456,cm456,cs456,ce456,cw456,cad456,cap456,cv456,,,,,,,
457,12000457,7042794,Mansarovar Global University,,Onboarded,Active,College/University,West,Madhya Pradesh,Bhopal,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Ankit Kumar,Received,All Courses,Client,CPL,Admission,API,50,100,Extraaedge,Received,,,,,,,,40,14-Mar-2026,17-Mar-2026,,28,Yes - Open,Not Running,,https://lp.kollegeapply.com/MGU-admission-guidance2026/?utm_source=kapp_lp&utm_medium=kapp01&utm_campaign=12000457,,,,,,,,,ca457,cb457,cc457,cm457,cs457,ce457,cw457,cad457,cap457,cv457,,,,,,,
458,12000458,7030756,AIMTH,,Onboarded,Active,College/University,North,Uttar Pradesh,Lucknow,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,Branding,Leads,Google Sheet,2,5,Google Sheet,NA,AIMTH,,UnMask,,,,,,16-Mar-2026,16-Mar-2026,,29,No,Not Running,,,,,No,5,10,,,,ca458,cb458,cc458,cm458,cs458,ce458,cw458,cad458,cap458,cv458,,,,,,,
459,12000459,7051964,Sharda University Agra,,Onboarded,Active,College/University,North,Uttar Pradesh,Agra,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,NA,All Courses,Client,CPS,Admission,API,30,100,Client,Received,Sharda University Agra,,Mask,,,,,50,16-Mar-2026,18-Mar-2026,,27,No,Not Running,,,,,No,100,100,,,,ca459,cb459,cc459,cm459,cs459,ce459,cw459,cad459,cap459,cv459,,,,,,,
460,12000460,7051621,Vedha Institute of Management,,Onboarded,Active,Institute,West,Andhra Pradesh,Visakhapatnam,Bhumit Sagathiya,Bhumit Sagathiya,Govind Mahara,Govind Mahara,Surchand Laitonjam,-,"BBA-Aviation, BHM, Diploma in Aviation, Diploma in Hotel Management",Client,CPL,Admission,API,50,100,NPF,Not Received,,Realtime,,-,,,,5,16-Mar-2026,16-Mar-2026,,29,No,Not Running,,,,,,,,,,,ca460,cb460,cc460,cm460,cs460,ce460,cw460,cad460,cap460,cv460,,,,,,,
461,12000461,7043176,Thapar University,,Onboarded,Active,College/University,North,Punjab,Patiala,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPA,Application,API,100,200,NPF,Received,Thapar Institute of Engineering & Technology,,Mask,https://admission.thapar.edu/?utm_source=Kollegeapply&utm_medium=kcll&utm_campaign=2026,,,500,,16-Mar-2026,18-Mar-2026,,27,Yes - Hidden,Not Running,,https://admission.thapar.edu/?utm_source=Kollegeapply&utm_medium=kcll&utm_campaign=2026,,,Yes,80,80,,,,ca461,cb461,cc461,cm461,cs461,ce461,cw461,cad461,cap461,cv461,,Yes,Dashboard,,,,
462,12000462,7002876,Gulzar Group of Institutions,,Onboarded,Active,College/University,North,Punjab,Ludhiana,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPL,Admission,API,50,100,NPF,Not Received,Gulzar Group of Institutions,,,,,,,60,16-Mar-2026,24-Mar-2026,,21,No,Not Running,,,,,No,200,,,,,ca462,cb462,cc462,cm462,cs462,ce462,cw462,cad462,cap462,cv462,,,,,,,
463,12000463,,"DYPIU, Pune",,Onboarded,Active,College/University,West,Maharashtra,Pune,Mayank Kothari,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Aadesh Kumar,Pending,All Courses,Client,CPL,Application,API,50,100,NPF 6,Received,,,,,,,,,,16-Mar-2026,,29,,,,,,,,,,,,,ca463,cb463,cc463,cm463,cs463,ce463,cw463,cad463,cap463,cv463,,,,,,,
464,12000464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,ca464,cb464,cc464,cm464,cs464,ce464,cw464,cad464,cap464,cv464,,,,,,,
465,12000465,7047031,Sri Sharda Group of Institutions,,Onboarded,Active,College/University,North,Uttar Pradesh,Lucknow,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Vasudev Sharma,NA,All Courses,Client,CPS,Admission,API,30,150,Client,Not Received,,,,,,,,40,17-Mar-2026,21-Mar-2026,,24,No,Not Running,,,,,No,,100,,,,ca465,cb465,cc465,cm465,cs465,ce465,cw465,cad465,cap465,cv465,,,,,,,CRM not received
466,12000466,7024080,Saraswait Institute of Pharmaceutical Sciences,,Onboarded,Active,College/University,West,Gujarat,Gandhinagar,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,"B.Pharm, M.Pharm, Pharm D",Client,Branding,Application,Google Sheet,10,20,Google Sheet,NA,,,,,,,,,17-Mar-2026,18-Mar-2026,,27,Yes - Open,Not Running,,,,,,,50,,,,ca466,cb466,cc466,cm466,cs466,ce466,cw466,cad466,cap466,cv466,,,Vlookup,,Vlookup,,
467,12000467,7042285,Bahra University,,Onboarded,Active,College/University,North,Himachal Pradesh,Solan,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ayush Goel,Pending,All Courses,Client,CPS,Admission,API,100,1000,NPF 6,Received,"Bahra University,Shimla",,UnMask,,,,,150,17-Mar-2026,30-Mar-2026,,15,No,Not Running,,,,,,,,,,,ca467,cb467,cc467,cm467,cs467,ce467,cw467,cad467,cap467,cv467,,,,,,,
